item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,cluster_id,item1_cluster_id,item2_cluster_id,same_duplicate_cluster,final_analysis,is_borderline,classification_source,llm_review_status
1420,1702,dita_document:42a0cff83b1433bc9408,dita_document:e963d7f9272ad7e7b382,0.6939572095870972,0.9627587,independent,,,all_notes_fr_cluster_00460,no,"The two passages discuss different aspects of retroactivity and benefits without overlapping information. Passage 1 focuses on the maximum retroactivity period for a specific benefit, while Passage 2 addresses the prioritization of months for different benefits and a specific limitation on their sum. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
368,463,dita_document:1ca36bfe8c2a50f9e75b,dita_document:a0e108a9239e75b6061d,0.6939548254013062,0.98487467,independent,,all_notes_fr_cluster_00228,all_notes_fr_cluster_00695,no,"The two passages provide different information regarding client gains and provisional gains without overlapping content or conflicting claims. Passage 1 discusses the potential inaccuracy of entering client gain information in a specific field, while Passage 2 refers to additional factors to consider when adding provisional gains. They are related in topic but do not duplicate or contradict each other.",True,llm_borderline,reviewed
3236,3566,dita_document:f47bde62415748d98560,dita_document:8d8070c8caac770ba461,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date references. Passage 1 refers to the terminology used by foreign institutions regarding the 'date of the request,' while Passage 2 discusses the provision of a protected date based on a request from a foreign institution. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3236,3609,dita_document:f47bde62415748d98560,dita_document:98da6408123722389966,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date references. Passage 1 refers to the terminology used by foreign institutions regarding the 'date of the request,' while Passage 2 addresses the provision of a protected date based on a request from a foreign institution. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3236,3616,dita_document:f47bde62415748d98560,dita_document:f291b73edf5f3ce2df68,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date references. Passage 1 refers to the terminology used by foreign institutions regarding the 'date of the request,' while Passage 2 discusses the provision of a protected date based on a request from a foreign institution. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3236,3630,dita_document:f47bde62415748d98560,dita_document:8b68af33e15a6df2bca4,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date references. Passage 1 refers to the terminology used by foreign institutions regarding the 'date of the request,' while Passage 2 mentions the provision of a protected date based on a request from a foreign institution. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3236,3666,dita_document:f47bde62415748d98560,dita_document:d8e44704af19aa4516f4,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date references. Passage 1 refers to the terminology used by foreign institutions regarding the 'date of the request,' while Passage 2 addresses the provision of a protected date based on a request from a foreign institution. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3236,3672,dita_document:f47bde62415748d98560,dita_document:8c098fc57627f0c9408c,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date provisions, but they do not duplicate information or contradict each other. Passage 1 refers to the terminology used by foreign institutions regarding the 'date of the request,' while Passage 2 addresses the provision of a protected date based on a request from a foreign institution, specifically mentioning a section where this information is provided.",True,llm_borderline,reviewed
3236,3759,dita_document:f47bde62415748d98560,dita_document:08db41deed9986a14035,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date provisions. Passage 1 refers to the terminology used by foreign institutions regarding the 'date of the request,' while Passage 2 addresses the provision of a protected date based on a request from a foreign institution. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3236,3776,dita_document:f47bde62415748d98560,dita_document:d7a960deb48e40a489c8,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date references. Passage 1 refers to the terminology used by foreign institutions regarding the 'date of the request,' while Passage 2 addresses the provision of a protected date based on a request from a foreign institution. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3236,3795,dita_document:f47bde62415748d98560,dita_document:c8ec21c6bfcd3da166fc,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date provisions, but they do not duplicate information or contradict each other. Passage 1 refers to the terminology used by foreign institutions regarding the 'date of the request,' while Passage 2 addresses the provision of a protected date based on a request from a foreign institution, specifically mentioning a section where this information is provided.",True,llm_borderline,reviewed
3236,3877,dita_document:f47bde62415748d98560,dita_document:f8655822ce5a34e6a0d0,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date references. Passage 1 refers to the terminology used by foreign institutions regarding the 'date of the request,' while Passage 2 addresses the provision of a protected date based on a request from a foreign institution. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3236,3888,dita_document:f47bde62415748d98560,dita_document:bc318e381197d8a88034,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date provisions, but they do not duplicate information or contradict each other. Passage 1 refers to the terminology used by foreign institutions regarding the 'date of the request,' while Passage 2 discusses the provision of a protected date based on a request from a foreign institution, specifically mentioning a section where this information is provided.",True,llm_borderline,reviewed
3236,3912,dita_document:f47bde62415748d98560,dita_document:970b34d31f5cc32cfce9,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date references. Passage 1 refers to how foreign institutions refer to a specific provision regarding the 'date of the request,' while Passage 2 mentions the provision of a protected date based on a request from a foreign institution. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3236,3929,dita_document:f47bde62415748d98560,dita_document:eb0aefe9444e328f4ebd,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date references. Passage 1 refers to the terminology used by foreign institutions regarding the 'date of the request,' while Passage 2 addresses the provision of a protected date based on a request from a foreign institution. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3236,3941,dita_document:f47bde62415748d98560,dita_document:096a6ca893da30b9ae37,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date references. Passage 1 refers to the terminology used by foreign institutions regarding the 'date of the request,' while Passage 2 discusses the provision of a protected date based on a request from a foreign institution. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3236,3956,dita_document:f47bde62415748d98560,dita_document:ba6a1a741db38429164b,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date references. Passage 1 refers to the terminology used by foreign institutions regarding the 'date of the request,' while Passage 2 addresses the provision of a protected date based on a request from a foreign institution. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3236,4011,dita_document:f47bde62415748d98560,dita_document:68d3f322cbc605db595d,0.6939534544944763,0.98384136,independent,,,all_notes_fr_cluster_00078,no,"The two passages discuss different aspects of the same topic related to foreign institutions and date references. Passage 1 refers to the terminology used by foreign institutions regarding the 'date of the request,' while Passage 2 discusses the provision of a protected date based on a request from a foreign institution. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
