item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,cluster_id,item1_cluster_id,item2_cluster_id,same_duplicate_cluster,final_analysis,is_borderline,classification_source,llm_review_status
2889,3306,dita_document:2fbb2d68f3229d9c1dc6,dita_document:e469f26d932ede2da42c,0.7402827143669128,0.98211116,independent,,,,no,"The two passages provide different calculations and scenarios related to retirement income. Passage 1 presents a general formula for estimating total income from CPP and private pension, while Passage 2 gives a specific example of a client's retirement pension calculation. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3462,3466,dita_document:1e6865e93b6455ada6be,dita_document:6157b64f00c852a715e6,0.740237295627594,0.9986297,conflicting information,,,,no,"Both passages provide calculations related to 'Callout CPP RTR,' but they present different amounts for the monthly rate and total, leading to mutually incompatible claims.",True,llm_borderline,reviewed
4982,5440,dita_document:65d6a296f3d92c6f985f,dita_document:8d53afec0710ed98cd2b,0.7402333617210388,0.9947714,independent,,,all_notes_en_cluster_00405,no,"The two passages discuss different scenarios involving third-party contacts. Passage 1 focuses on a valid third-party contact scenario where documentation is pending, while Passage 2 addresses a situation involving an unverified contact due to circumstances like a client's death or incapacity. They do not duplicate information or contradict each other, making them independent.",True,llm_borderline,reviewed
831,3476,dita_document:3672b451c5f0cfb37880,dita_document:4a548ef1bc63a7c40cf4,0.7401714324951172,0.9478058,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1273,5505,dita_document:137a2ecac1cfa26a2bf3,dita_document:05d0c384b59f8c06aee8,0.7401508092880249,0.8740616,independent,,all_notes_en_cluster_00157,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3598,3605,dita_document:1a9b7b373cb0b28ce54a,dita_document:fe14be4e8899bace1d4d,0.7400256991386414,0.99962765,conflicting information,,,,no,"Both passages provide instructions for transmitting a foreign benefit application, but they specify different countries (Bulgaria in Passage 1 and Chile in Passage 2), which creates a conflict regarding the correct destination for the application.",True,llm_borderline,reviewed
1827,2029,dita_document:dc9a9c6d46c1132ab8b8,dita_document:e16a57f558880c899698,0.7400116920471191,0.9851471,independent,,all_notes_en_cluster_00367,,no,"The two passages discuss different aspects of handling discrepancies and overpayments. Passage 1 focuses on requesting documentary evidence for discrepancies in information, while Passage 2 emphasizes the necessity of receiving documentary evidence to justify decisions regarding overpayments. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
730,5716,dita_document:95d5e87fdf8327e2fd3b,dita_document:6dda37dee04c43c50b4d,0.7399933934211731,0.97783685,independent,,,,no,"The two passages discuss different aspects of cross program recovery. Passage 1 focuses on the application of withholds or deductions in the recovery process, while Passage 2 refers to additional procedural guidance without overlapping content or conflicting information.",True,llm_borderline,reviewed
1877,1886,dita_document:58c7239095c9bc374753,dita_document:8047accc59cf599d1e79,0.7399623394012451,0.9824298,independent,,,,no,"The two passages discuss different aspects of handling cases of misrepresentation and fraud. Passage 1 focuses on the authority and decision-making process of ISB and BDS regarding penalties, while Passage 2 emphasizes the sensitivity and specialization required in directing suspected fraud cases to ISB. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3576,3826,dita_document:e6d742685490fcb4b0ce,dita_document:6a082c5326149e5eb0ee,0.7399263381958008,0.996687,independent,all_notes_en_cluster_00139,all_notes_en_cluster_00139,all_notes_en_cluster_00139,yes,The passages discuss different subjects (an applicant versus a deceased person) and use different terminology (last name at birth versus maiden name) without duplicating or contradicting each other.,True,llm_borderline,reviewed
3577,3826,dita_document:1c19f38908ba575cb2e8,dita_document:6a082c5326149e5eb0ee,0.7399263381958008,0.996687,independent,all_notes_en_cluster_00139,all_notes_en_cluster_00139,all_notes_en_cluster_00139,yes,"The passages discuss different subjects: one refers to an applicant's last name at birth, while the other refers to a deceased person's maiden name. Although both passages involve names and gender, they pertain to different contexts and do not duplicate or contradict each other.",True,llm_borderline,reviewed
3608,3826,dita_document:da176e134b72a7e9ddaa,dita_document:6a082c5326149e5eb0ee,0.7399263381958008,0.996687,independent,all_notes_en_cluster_00139,all_notes_en_cluster_00139,all_notes_en_cluster_00139,yes,"The passages discuss different subjects: one refers to an applicant's last name at birth, while the other refers to a deceased person's maiden name. They are related in context but do not duplicate or contradict each other.",True,llm_borderline,reviewed
3610,3826,dita_document:cc3ab58ca65118731fa6,dita_document:6a082c5326149e5eb0ee,0.7399263381958008,0.996687,independent,all_notes_en_cluster_00139,all_notes_en_cluster_00139,all_notes_en_cluster_00139,yes,"The passages refer to different subjects (applicant vs. deceased) and use different terminology (last name at birth vs. maiden name), indicating they are independent instructions without duplication or contradiction.",True,llm_borderline,reviewed
3625,3826,dita_document:b8e0fd13141014424628,dita_document:6a082c5326149e5eb0ee,0.7399263381958008,0.996687,independent,all_notes_en_cluster_00139,all_notes_en_cluster_00139,all_notes_en_cluster_00139,yes,"The passages discuss different subjects: one refers to an applicant and the other to a deceased individual. Although both passages mention females and names, they pertain to different contexts and do not duplicate or contradict each other.",True,llm_borderline,reviewed
3627,3826,dita_document:a1d7fe392c07a661457f,dita_document:6a082c5326149e5eb0ee,0.7399263381958008,0.996687,independent,all_notes_en_cluster_00139,all_notes_en_cluster_00139,all_notes_en_cluster_00139,yes,"The passages discuss different subjects: one refers to an applicant and the other to a deceased individual. Although both passages mention females and names, they pertain to different contexts and do not duplicate or contradict each other.",True,llm_borderline,reviewed
3628,3826,dita_document:7cd246e053675cb6f8db,dita_document:6a082c5326149e5eb0ee,0.7399263381958008,0.996687,independent,all_notes_en_cluster_00139,all_notes_en_cluster_00139,all_notes_en_cluster_00139,yes,"The passages discuss different subjects: one refers to an applicant's last name at birth, while the other refers to a deceased individual's maiden name. Although both passages involve female individuals, they pertain to different contexts and do not duplicate or contradict each other.",True,llm_borderline,reviewed
3826,3909,dita_document:6a082c5326149e5eb0ee,dita_document:c203f3a293f4000b9bcd,0.7399263381958008,0.9974045,independent,all_notes_en_cluster_00139,all_notes_en_cluster_00139,all_notes_en_cluster_00139,yes,"The passages discuss different subjects: one refers to the deceased's maiden name, while the other refers to an applicant's last name at birth. They are related in context but do not duplicate or contradict each other.",True,llm_borderline,reviewed
3826,3910,dita_document:6a082c5326149e5eb0ee,dita_document:8661938853b02ddd9bfe,0.7399263381958008,0.9974045,independent,all_notes_en_cluster_00139,all_notes_en_cluster_00139,all_notes_en_cluster_00139,yes,"The passages discuss different subjects: one refers to the deceased's maiden name, while the other refers to an applicant's last name at birth. They both mention females but in different contexts, making them independent of each other.",True,llm_borderline,reviewed
3826,3911,dita_document:6a082c5326149e5eb0ee,dita_document:9a2f9463b8d4cfdd01d6,0.7399263381958008,0.9974045,independent,all_notes_en_cluster_00139,all_notes_en_cluster_00139,all_notes_en_cluster_00139,yes,"The passages refer to different subjects: one discusses the maiden name of a deceased female, while the other addresses the last name at birth of a female applicant. They are related in that they both involve female names but pertain to different contexts and roles.",True,llm_borderline,reviewed
3309,3315,dita_document:cebdc1d0d9f98a92e289,dita_document:ddf88e95d7507d12f184,0.7399118542671204,0.97484213,independent,,,,no,"The two passages discuss different financial scenarios involving retirement income and pension payments. Passage 1 focuses on RRIF payments and their calculation, while Passage 2 addresses annual pension payments and their reduction. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
