dataset,node_id,cluster_id,is_in_duplicate_cluster,cluster_size,body_type,node_type,article_path,article_title,document_type,language,word_count,content_hash,text
KMT all_notes EN,dita_document:d7607ad2e43e06099184,all_notes_en_cluster_00084,yes,14,conbody,dita_document,KA-05427_note_0016.dita,Note,dita_common_node,,15,27d13d3c039e3d19d936d6619b6018e2628278f8,Note Note: Adding an address to a person's profile during the registration process is mandatory.
KMT all_notes EN,dita_document:e65a778d57ec9fefd689,all_notes_en_cluster_00097,yes,8,conbody,dita_document,KA-05427_note_0017.dita,Note,dita_common_node,,10,aae1bf09235e81e99fd85f4e946fd848bbccb55a,Note Note: All addresses must follow Canada Post addressing standards.
KMT all_notes EN,dita_document:3a786cf18b38e756ffac,all_notes_en_cluster_00229,yes,43,conbody,dita_document,KA-05427_note_0018.dita,Note,dita_common_node,,22,bcb98bb5585ae85b7f0f5031f921be54ee5cb3fb,Note Note: The combined number of words entered in the Unit/Apt/Suite Number and Civic Number fields cannot exceed 40 characters.
KMT all_notes EN,dita_document:8d81a2159cbacc4478f6,all_notes_en_cluster_00229,yes,43,conbody,dita_document,KA-05427_note_0019.dita,Note,dita_common_node,,15,1868f3352290d4bd59a4946413c7670eb20d0a04,Note Note: The total number of words entered in this field cannot exceed 40 characters.
KMT all_notes EN,dita_document:50c6211cd0a02700c9ca,all_notes_en_cluster_00229,yes,43,conbody,dita_document,KA-05427_note_0020.dita,Note,dita_common_node,,22,bcb98bb5585ae85b7f0f5031f921be54ee5cb3fb,Note Note: The combined number of words entered in the Unit/Apt/Suite Number and Civic Number fields cannot exceed 40 characters.
KMT all_notes EN,dita_document:f3583bc0bfdf14b29f64,all_notes_en_cluster_00261,yes,8,conbody,dita_document,KA-05427_note_0021.dita,Note,dita_common_node,,24,6752776720a854eed100523810777e98dba35791,"Note Note: You must add the unit type in this field. Unit types are often written as abbreviations (e.g. UNIT, APT, BLDG, OFC)."
KMT all_notes EN,dita_document:6160314039fbddfaba02,all_notes_en_cluster_00229,yes,43,conbody,dita_document,KA-05427_note_0022.dita,Note,dita_common_node,,22,bcb98bb5585ae85b7f0f5031f921be54ee5cb3fb,Note Note: The combined number of words entered in the Unit/Apt/Suite Number and Civic Number fields cannot exceed 40 characters.
KMT all_notes EN,dita_document:db3100da8f2fd832d6a7,all_notes_en_cluster_00229,yes,43,conbody,dita_document,KA-05427_note_0023.dita,Note,dita_common_node,,15,1868f3352290d4bd59a4946413c7670eb20d0a04,Note Note: The total number of words entered in this field cannot exceed 40 characters.
KMT all_notes EN,dita_document:231af9a640c4bbdbaac3,all_notes_en_cluster_00229,yes,43,conbody,dita_document,KA-05427_note_0024.dita,Note,dita_common_node,,22,bcb98bb5585ae85b7f0f5031f921be54ee5cb3fb,Note Note: The combined number of words entered in the Unit/Apt/Suite Number and Civic Number fields cannot exceed 40 characters.
KMT all_notes EN,dita_document:315a2d5d592b5fbd82dc,all_notes_en_cluster_00241,yes,8,conbody,dita_document,KA-05427_note_0025.dita,Note,dita_common_node,,18,8fa06b8ddf1c9332631c5622bd12ae038c5010e1,"Note Note: If the client's address within the selected country is unknown, enter ""Unknown"" in the subsequent fields."
KMT all_notes EN,dita_document:0cba5efb3a8348bec5d0,all_notes_en_cluster_00097,yes,8,conbody,dita_document,KA-05427_note_0026.dita,Note,dita_common_node,,14,eba9c161732611571ce57c788bb63f7c9a669cf9,Note Note: Make sure the address follows Canada Post standards for international address format.
KMT all_notes EN,dita_document:5ba698d4507fc16b48dd,,no,,conbody,dita_document,KA-05427_note_0027.dita,Note,dita_common_node,,18,826700f000ee913dea860cdfa4352ddc7638f1bb,Note Note: Leave the Mode of Receipt and Received from Country fields blank if this option is selected.
KMT all_notes EN,dita_document:a973eefb1c1d2251d0b5,all_notes_en_cluster_00057,yes,10,conbody,dita_document,KA-05427_note_0028.dita,Note,dita_common_node,,9,96d6ce74f524c32540e109f01907cda24b5499d1,Note Note: You can also leave this field blank.
KMT all_notes EN,dita_document:82e1ad621f91a103671c,all_notes_en_cluster_00057,yes,10,conbody,dita_document,KA-05427_note_0029.dita,Note,dita_common_node,,9,96d6ce74f524c32540e109f01907cda24b5499d1,Note Note: You can also leave this field blank.
KMT all_notes EN,dita_document:9e37d9e337b8c12e8490,all_notes_en_cluster_00122,yes,13,conbody,dita_document,KA-05428_note_0001.dita,Note,dita_common_node,,15,5255e72110b81b5ce84fd9bcd93b6a7b1a21351a,"Note Note: Click Search immediately after entering any reference number, SIN or Client Identification Number."
KMT all_notes EN,dita_document:7c0f8535fdc7317924ec,all_notes_en_cluster_00122,yes,13,conbody,dita_document,KA-05428_note_0002.dita,Note,dita_common_node,,11,57783d11d61410036a6e1ba83b4ad1793fc68555,Note Note: Click Search immediately after entering a correspondence tracking number.
KMT all_notes EN,dita_document:1c341830a258ab13f1cc,all_notes_en_cluster_00218,yes,2,conbody,dita_document,KA-05428_note_0003.dita,Note,dita_common_node,,18,c6fcf8e5e09cc22d743c5ba325b56b7332a02d03,Note Note: The prospect person record has a round grey icon displayed next to the Prospect Person's name.
KMT all_notes EN,dita_document:024ef700cde34b082265,all_notes_en_cluster_00025,yes,3,conbody,dita_document,KA-05428_note_0004.dita,Note,dita_common_node,,49,9355e978f595ffcd0fd97a03550a32075206b79a,"Note Note: You must enter the information in the First Name field, the Last Name field, or both fields, and include at least one of the following search criteria: Date of Birth Province, Territory, State, or Region Country Postal or ZIP Code Country Code , Area Code , and Phone Number"
KMT all_notes EN,dita_document:4466fefc19ae73df0968,all_notes_en_cluster_00218,yes,2,conbody,dita_document,KA-05428_note_0005.dita,Note,dita_common_node,,18,c6fcf8e5e09cc22d743c5ba325b56b7332a02d03,Note Note: The prospect person record has a round grey icon displayed next to the Prospect Person's name.
KMT all_notes EN,dita_document:2523c4b5770718f9c7a9,all_notes_en_cluster_00270,yes,6,conbody,dita_document,KA-05428_note_0006.dita,Note,dita_common_node,,66,19f0995e47acce58ef2b9e92cec38def56b9d292,"Note Note: If no existing record is found and the date of birth was used in the search, search again using the 15th day of the month of birth to determine if a record already exists before continuing with the registration. Client profiles that migrated from the IA system and OAS Online to Cúram have a defaulted date of birth of the 15th of the month."
KMT all_notes EN,dita_document:69590e17291575990f11,all_notes_en_cluster_00049,yes,11,conbody,dita_document,KA-05428_note_0007.dita,Note,dita_common_node,,12,c53e01fa9ff08dfc432bbba2c7b4efc4d254ecdd,"Note Note: Fields with a red asterisk ""*"" on the screen are mandatory."
KMT all_notes EN,dita_document:943aaa24b83337cca869,all_notes_en_cluster_00522,yes,2,conbody,dita_document,KA-05428_note_0008.dita,Note,dita_common_node,,21,3051e0074b9275edab127b97e6a892bd1eba672d,"Note Note: If you enter the SIN, Cúram will send verification request to Social Insurance Register once the information is saved."
KMT all_notes EN,dita_document:31804dc847500943313f,all_notes_en_cluster_00296,yes,4,conbody,dita_document,KA-05428_note_0009.dita,Note,dita_common_node,,19,3d15334d813348f8df035c4e932bf52cdcbe3546,"Note Note: :If the first name contains a special character, Cúram will store the name without the special characters."
KMT all_notes EN,dita_document:2a573e70fba8fb97775a,all_notes_en_cluster_00296,yes,4,conbody,dita_document,KA-05428_note_0010.dita,Note,dita_common_node,,19,86e476fe9dfe2ceaede8ca65cef8023119a44cd8,"Note Note: : If the last name contains a special character, Cúram will store the name without the special characters."
KMT all_notes EN,dita_document:0db788fc30c72f527446,,no,,conbody,dita_document,KA-05428_note_0011.dita,Note,dita_common_node,,21,b9e1596dbca7134a6039aec1f74065cd8db626ff,"Note Note: Leave this field as it is if it is prefilled unless, you need to correct the date of birth."
KMT all_notes EN,dita_document:c47ce694587a6e869f19,all_notes_en_cluster_00209,yes,6,conbody,dita_document,KA-05428_note_0012.dita,Note,dita_common_node,,16,9d7322b945e1ca851f6314367019c3420cb07caa,Note Note: You must select either English or French to prevent an error when printing correspondence.
KMT all_notes EN,dita_document:511207ed617910014a3b,all_notes_en_cluster_00209,yes,6,conbody,dita_document,KA-05428_note_0013.dita,Note,dita_common_node,,16,9d7322b945e1ca851f6314367019c3420cb07caa,Note Note: You must select either English or French to prevent an error when printing correspondence.
KMT all_notes EN,dita_document:969cf06edecad44d8d54,all_notes_en_cluster_00631,yes,2,conbody,dita_document,KA-05428_note_0014.dita,Note,dita_common_node,,13,82f009fbc3c7abc8ed81c46dc3df8d030d53dce4,Note Note: Adding a residential address to a prospect person's profile is optional.
KMT all_notes EN,dita_document:9a0c83d9536a3ed771fc,all_notes_en_cluster_00229,yes,43,conbody,dita_document,KA-05428_note_0015.dita,Note,dita_common_node,,22,bcb98bb5585ae85b7f0f5031f921be54ee5cb3fb,Note Note: The combined number of words entered in the Unit/Apt/Suite Number and Civic Number fields cannot exceed 40 characters.
KMT all_notes EN,dita_document:5e4962523229ba38596a,all_notes_en_cluster_00229,yes,43,conbody,dita_document,KA-05428_note_0016.dita,Note,dita_common_node,,15,1868f3352290d4bd59a4946413c7670eb20d0a04,Note Note: The total number of words entered in this field cannot exceed 40 characters.
KMT all_notes EN,dita_document:afc82e781e9d5f0267fd,all_notes_en_cluster_00229,yes,43,conbody,dita_document,KA-05428_note_0017.dita,Note,dita_common_node,,22,bcb98bb5585ae85b7f0f5031f921be54ee5cb3fb,Note Note: The combined number of words entered in the Unit/Apt/Suite Number and Civic Number fields cannot exceed 40 characters.
KMT all_notes EN,dita_document:98e4bd4a886813908a61,all_notes_en_cluster_00261,yes,8,conbody,dita_document,KA-05428_note_0018.dita,Note,dita_common_node,,24,6752776720a854eed100523810777e98dba35791,"Note Note: You must add the unit type in this field. Unit types are often written as abbreviations (e.g. UNIT, APT, BLDG, OFC)."
KMT all_notes EN,dita_document:92130644bf5f57670432,all_notes_en_cluster_00229,yes,43,conbody,dita_document,KA-05428_note_0019.dita,Note,dita_common_node,,22,bcb98bb5585ae85b7f0f5031f921be54ee5cb3fb,Note Note: The combined number of words entered in the Unit/Apt/Suite Number and Civic Number fields cannot exceed 40 characters.
KMT all_notes EN,dita_document:5c0abeadd7331456cb43,all_notes_en_cluster_00229,yes,43,conbody,dita_document,KA-05428_note_0020.dita,Note,dita_common_node,,15,1868f3352290d4bd59a4946413c7670eb20d0a04,Note Note: The total number of words entered in this field cannot exceed 40 characters.
KMT all_notes EN,dita_document:b044d8e84c94a5c5731f,all_notes_en_cluster_00229,yes,43,conbody,dita_document,KA-05428_note_0021.dita,Note,dita_common_node,,22,bcb98bb5585ae85b7f0f5031f921be54ee5cb3fb,Note Note: The combined number of words entered in the Unit/Apt/Suite Number and Civic Number fields cannot exceed 40 characters.
KMT all_notes EN,dita_document:5ae62fc9994ec7f0ddcc,all_notes_en_cluster_00241,yes,8,conbody,dita_document,KA-05428_note_0022.dita,Note,dita_common_node,,18,8fa06b8ddf1c9332631c5622bd12ae038c5010e1,"Note Note: If the client's address within the selected country is unknown, enter ""Unknown"" in the subsequent fields."
KMT all_notes EN,dita_document:9aabb3cc71aefc3d3010,all_notes_en_cluster_00097,yes,8,conbody,dita_document,KA-05428_note_0023.dita,Note,dita_common_node,,30,ca016cb211e78be9d5b2804673de591adc30eeb1,Note Note: Make sure the address follows Canada Post standards for international address format. Refer to Canada Post's Addressing Guidelines External link . Canada Post's Addressing Guidelines Canada Post's Addressing Guidelines
KMT all_notes EN,dita_document:8373431c8a2e0828f069,all_notes_en_cluster_00631,yes,2,conbody,dita_document,KA-05428_note_0024.dita,Note,dita_common_node,,29,7ad0f3bcd1260f13b19f7578c4859c3b6f285109,"Note Note: The Mailing Address is optional for a prospect person. Without a mailing address, it means that the prospect person does not have an address to receive letters."
KMT all_notes EN,dita_document:8e26eaa12624c0533b9d,,no,,conbody,dita_document,KA-05428_note_0025.dita,Note,dita_common_node,,12,a9b1ef8c591fb27a80af740c0cb38537f4aff6eb,Note Note: The Phone Number section is optional for a prospect person.
KMT all_notes EN,dita_document:13e92b8382ca71c5ecea,all_notes_en_cluster_00057,yes,10,conbody,dita_document,KA-05428_note_0026.dita,Note,dita_common_node,,9,96d6ce74f524c32540e109f01907cda24b5499d1,Note Note: You can also leave this field blank.
KMT all_notes EN,dita_document:06a4821ac31df5009e9f,all_notes_en_cluster_00057,yes,10,conbody,dita_document,KA-05428_note_0027.dita,Note,dita_common_node,,9,96d6ce74f524c32540e109f01907cda24b5499d1,Note Note: You can also leave this field blank.
KMT all_notes EN,dita_document:5e1e28805ffe8fc60fd0,all_notes_en_cluster_00519,yes,2,conbody,dita_document,KA-05430_note_0001.dita,Note,dita_common_node,,40,b002b7b7215b018ef015b7da6512fcc73be7ae5a,"Note Note: The CRA information it is not modifiable. It is added by the interface, and you cannot add, edit or delete it. If you determine that the CRA information is incorrect, you can document it in a case note."
KMT all_notes EN,dita_document:786c655df18e2bac7f71,all_notes_en_cluster_00493,yes,2,conbody,dita_document,KA-05431_note_0001.dita,Note,dita_common_node,,23,54aec812cdb97b0d16d88bc40d83e798feca1997,"Note Note: This is available also when using the XXX/Canada Agreement - Application for Canadian Old Age, Retirement and Survivors Benefits (SC ISP-5054-XXX) form."
KMT all_notes EN,dita_document:a52a392e216b70a56411,,no,,conbody,dita_document,KA-05431_note_0002.dita,Note,dita_common_node,,37,dcff4b1c42ba7b85969ce4e9385093f8e58ae57b,Note Note: Cúram will send the CRA request based on the application case. Cúram will also send a request to add the spouse to the CRA lifetime list when the spouse or common-law signature is on file.
